,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
13453,Decatur,Decatur,34.5731,-86.9905,United States,US,USA,Alabama,,69710.0,1840001403
13457,West Bend,West Bend,43.4173,-88.1818,United States,US,USA,Wisconsin,,69672.0,1840002829
13474,Lodi,Lodi,38.1218,-121.2932,United States,US,USA,California,,69467.0,1840020263
13476,Lima,Lima,40.741,-84.112,United States,US,USA,Ohio,,69440.0,1840002785
13507,Lakeville,Lakeville,44.6774,-93.252,United States,US,USA,Minnesota,,69026.0,1840007859
13509,Blaine,Blaine,45.1696,-93.2077,United States,US,USA,Minnesota,,68999.0,1840006719
13518,Poinciana,Poinciana,28.1217,-81.4821,United States,US,USA,Florida,,68922.0,1840014132
13521,Noblesville,Noblesville,40.0355,-86.0042,United States,US,USA,Indiana,,68885.0,1840013891
13528,Lake Elsinore,Lake Elsinore,33.6847,-117.3344,United States,US,USA,California,,68822.0,1840020560
13541,Palo Alto,Palo Alto,37.3905,-122.1468,United States,US,USA,California,,68624.0,1840020333
13555,Tulare,Tulare,36.1995,-119.34,United States,US,USA,California,,68395.0,1840021638
13559,Rogers,Rogers,36.317,-94.1531,United States,US,USA,Arkansas,,68340.0,1840014444
13561,Yorba Linda,Yorba Linda,33.889,-117.7714,United States,US,USA,California,,68319.0,1840021970
13568,Parkersburg,Parkersburg,39.2623,-81.542,United States,US,USA,West Virginia,,68217.0,1840005786
13572,Eagan,Eagan,44.817,-93.1638,United States,US,USA,Minnesota,,68205.0,1840007852
13576,Weston,Weston,26.1006,-80.4054,United States,US,USA,Florida,,68148.0,1840016003
13589,Longview,Longview,46.1461,-122.963,United States,US,USA,Washington,,67958.0,1840019904
13593,Bay City,Bay City,43.5902,-83.8887,United States,US,USA,Michigan,,67917.0,1840002583
13594,Dubuque,Dubuque,42.5002,-90.707,United States,US,USA,Iowa,,67916.0,1840000438
13596,Porterville,Porterville,36.0643,-119.0338,United States,US,USA,California,,67887.0,1840020368
13597,Franklin,Franklin,40.4759,-74.5515,United States,US,USA,New Jersey,,67867.0,1840143542
13601,Mount Vernon,Mount Vernon,48.4203,-122.3115,United States,US,USA,Washington,,67767.0,1840019774
13603,Palatine,Palatine,42.118,-88.043,United States,US,USA,Illinois,,67754.0,1840011311
13609,Southampton,Southampton,40.8997,-72.4931,United States,US,USA,New York,,67704.0,1840005137
13610,El Paso de Robles,El Paso de Robles,35.6394,-120.656,United States,US,USA,California,,67696.0,1840074847
13613,West Des Moines,West Des Moines,41.5521,-93.7806,United States,US,USA,Iowa,,67640.0,1840010185
13649,Sherman,Sherman,33.6273,-96.6221,United States,US,USA,Texas,,67210.0,1840021953
13659,Rockville,Rockville,39.0834,-77.1553,United States,US,USA,Maryland,,67095.0,1840005849
13660,Haverhill,Haverhill,42.7838,-71.0871,United States,US,USA,Massachusetts,,67093.0,1840002450
13665,Hanover,Hanover,39.8118,-76.9836,United States,US,USA,Pennsylvania,,67037.0,1840001450
13666,Shawnee,Shawnee,39.0158,-94.8076,United States,US,USA,Kansas,,67021.0,1840001641
13669,Middletown,Middletown,40.3892,-74.082,United States,US,USA,New Jersey,,67007.0,1840081835
13671,Rome,Rome,34.2662,-85.1863,United States,US,USA,Georgia,,66998.0,1840014681
13676,Old Bridge,Old Bridge,40.4004,-74.3126,United States,US,USA,New Jersey,,66925.0,1840081688
13692,South Hill,South Hill,47.1198,-122.2853,United States,US,USA,Washington,,66713.0,1840037886
13700,DeKalb,DeKalb,41.9314,-88.7481,United States,US,USA,Illinois,,66624.0,1840007033
13701,Petaluma,Petaluma,38.2423,-122.6266,United States,US,USA,California,,66609.0,1840020244
13704,Sammamish,Sammamish,47.6017,-122.0416,United States,US,USA,Washington,,66532.0,1840021115
13706,Georgetown,Georgetown,30.666,-97.6966,United States,US,USA,Texas,,66514.0,1840020875
13712,Carbondale,Carbondale,37.7221,-89.2237,United States,US,USA,Illinois,,66482.0,1840007560
13717,Delray Beach,Delray Beach,26.455,-80.0905,United States,US,USA,Florida,,66434.0,1840015123
13718,Dundalk,Dundalk,39.2704,-76.4942,United States,US,USA,Maryland,,66426.0,1840005681
13722,Kenner,Kenner,30.0109,-90.2549,United States,US,USA,Louisiana,,66411.0,1840015047
13724,Albany,Albany,44.6272,-123.0965,United States,US,USA,Oregon,,66405.0,1840018605
13727,Ankeny,Ankeny,41.7288,-93.6031,United States,US,USA,Iowa,,66346.0,1840007066
13732,Castro Valley,Castro Valley,37.7088,-122.0626,United States,US,USA,California,,66324.0,1840017620
13733,Bethesda,Bethesda,38.9866,-77.1188,United States,US,USA,Maryland,,66294.0,1840005826
13734,Saratoga Springs,Saratoga Springs,43.0674,-73.7775,United States,US,USA,New York,,66290.0,1840000369
13750,Corvallis,Corvallis,44.5698,-123.2779,United States,US,USA,Oregon,,66090.0,1840018611
13758,Ames,Ames,42.0256,-93.6217,United States,US,USA,Iowa,,66027.0,1840007019
13760,Glens Falls,Glens Falls,43.3109,-73.6458,United States,US,USA,New York,,66024.0,1840000345
13767,Michigan City,Michigan City,41.7092,-86.869,United States,US,USA,Indiana,,65946.0,1840013869
13788,Victoria,Victoria,28.8287,-96.9849,United States,US,USA,Texas,,65643.0,1840023044
13796,Gloucester,Gloucester,39.7924,-75.0363,United States,US,USA,New Jersey,,65602.0,1840081684
13810,Weirton,Weirton,40.406,-80.5671,United States,US,USA,West Virginia,,65447.0,1840005405
13819,Novi,Novi,42.4786,-83.4893,United States,US,USA,Michigan,,65369.0,1840002423
13834,Alpharetta,Alpharetta,34.0704,-84.2738,United States,US,USA,Georgia,,65187.0,1840013659
13837,Wesley Chapel,Wesley Chapel,28.2106,-82.3238,United States,US,USA,Florida,,65134.0,1840014118
13871,Waltham,Waltham,42.3889,-71.2423,United States,US,USA,Massachusetts,,64655.0,1840000428
13878,Laguna Niguel,Laguna Niguel,33.5275,-117.705,United States,US,USA,California,,64608.0,1840020589
13880,San Clemente,San Clemente,33.4499,-117.6102,United States,US,USA,California,,64600.0,1840021962
13893,North Little Rock,North Little Rock,34.7807,-92.2371,United States,US,USA,Arkansas,,64444.0,1840014632
13914,Fairbanks,Fairbanks,64.8353,-147.6533,United States,US,USA,Alaska,,64160.0,1840023463
13921,Eden Prairie,Eden Prairie,44.8488,-93.4595,United States,US,USA,Minnesota,,64048.0,1840007821
13923,West Hartford,West Hartford,41.7669,-72.7536,United States,US,USA,Connecticut,,64034.0,1840035652
13927,Pflugerville,Pflugerville,30.4515,-97.6018,United States,US,USA,Texas,,64007.0,1840020892
13933,Casper,Casper,42.842,-106.3208,United States,US,USA,Wyoming,,63962.0,1840038324
13937,Burnsville,Burnsville,44.7648,-93.2793,United States,US,USA,Minnesota,,63926.0,1840006766
13951,Grand Forks,Grand Forks,47.9214,-97.0884,United States,US,USA,North Dakota,,63767.0,1840000101
13958,Brentwood,Brentwood,37.9356,-121.719,United States,US,USA,California,,63618.0,1840018904
13972,Greenwich,Greenwich,41.0665,-73.6368,United States,US,USA,Connecticut,,63455.0,1840034747
13975,Millcreek,Millcreek,40.6892,-111.8292,United States,US,USA,Utah,,63430.0,1840018744
13978,Elmira,Elmira,42.0938,-76.8097,United States,US,USA,New York,,63404.0,1840000472
13985,Sebring,Sebring,27.477,-81.453,United States,US,USA,Florida,,63287.0,1840015986
13988,Coon Rapids,Coon Rapids,45.1755,-93.3094,United States,US,USA,Minnesota,,63269.0,1840006714
13997,Bossier City,Bossier City,32.5224,-93.6668,United States,US,USA,Louisiana,,63168.0,1840013790
14004,Hamilton,Hamilton,39.3939,-84.5653,United States,US,USA,Ohio,,63127.0,1840003803
14010,Taylor,Taylor,42.226,-83.2688,United States,US,USA,Michigan,,63071.0,1840003965
14012,Lower Merion,Lower Merion,40.0282,-75.2807,United States,US,USA,Pennsylvania,,63064.0,1840142131
14019,Lakewood,Lakewood,47.1628,-122.5299,United States,US,USA,Washington,,62972.0,1840019860
14024,Greenwood,Greenwood,39.6019,-86.1073,United States,US,USA,Indiana,,62914.0,1840007332
14027,Bellevue,Bellevue,41.1485,-95.939,United States,US,USA,Nebraska,,62888.0,1840007142
14050,Moore,Moore,35.3293,-97.4757,United States,US,USA,Oklahoma,,62633.0,1840020449
14052,Council Bluffs,Council Bluffs,41.2369,-95.8516,United States,US,USA,Iowa,,62617.0,1840007117
14053,Rowlett,Rowlett,32.9155,-96.5489,United States,US,USA,Texas,,62606.0,1840020711
14059,Spring,Spring,30.0613,-95.383,United States,US,USA,Texas,,62569.0,1840019615
14063,Port Charlotte,Port Charlotte,26.9918,-82.114,United States,US,USA,Florida,,62531.0,1840014200
14067,Bensalem,Bensalem,40.1086,-74.9431,United States,US,USA,Pennsylvania,,62456.0,1840152153
14068,Reston,Reston,38.9497,-77.3461,United States,US,USA,Virginia,,62453.0,1840006025
14083,Dearborn Heights,Dearborn Heights,42.3164,-83.2769,United States,US,USA,Michigan,,62334.0,1840003970
14092,Port Orange,Port Orange,29.1085,-81.0137,United States,US,USA,Florida,,62197.0,1840015077
14097,Encinitas,Encinitas,33.0492,-117.261,United States,US,USA,California,,62140.0,1840020619
14098,Springfield,Springfield,44.0538,-122.9811,United States,US,USA,Oregon,,62138.0,1840021263
14101,Great Falls,Great Falls,47.5022,-111.2996,United States,US,USA,Montana,,62112.0,1840019839
14118,Rocky Mount,Rocky Mount,35.9685,-77.804,United States,US,USA,North Carolina,,61952.0,1840014490
14145,Fairfield,Fairfield,41.1775,-73.2733,United States,US,USA,Connecticut,,61737.0,1840034686
14165,Commerce City,Commerce City,39.8641,-104.843,United States,US,USA,Colorado,,61516.0,1840018785
14167,Pontiac,Pontiac,42.6493,-83.2878,United States,US,USA,Michigan,,61498.0,1840002427
14171,Wellington,Wellington,26.6461,-80.2699,United States,US,USA,Florida,,61445.0,1840018311
14188,Hamden,Hamden,41.3961,-72.9215,United States,US,USA,Connecticut,,61160.0,1840034823
14189,San Rafael,San Rafael,37.9905,-122.5221,United States,US,USA,California,,61158.0,1840021513
14209,Plymouth,Plymouth,41.8783,-70.6309,United States,US,USA,Massachusetts,,60987.0,1840053574
14210,Woodland,Woodland,38.6712,-121.75,United States,US,USA,California,,60977.0,1840021485
14211,Marietta,Marietta,33.9533,-84.5422,United States,US,USA,Georgia,,60962.0,1840015633
14216,Chapel Hill,Chapel Hill,35.9271,-79.0391,United States,US,USA,North Carolina,,60920.0,1840016152
14228,Meriden,Meriden,41.5369,-72.7946,United States,US,USA,Connecticut,,60790.0,1840004848
14232,Bristol,Bristol,41.6812,-72.9407,United States,US,USA,Connecticut,,60733.0,1840004772
14237,Palm Harbor,Palm Harbor,28.0847,-82.7481,United States,US,USA,Florida,,60682.0,1840014143
14242,Jupiter,Jupiter,26.92,-80.1128,United States,US,USA,Florida,,60629.0,1840017255
14243,Hendersonville,Hendersonville,36.3063,-86.5997,United States,US,USA,Tennessee,,60628.0,1840014419
14245,Piscataway,Piscataway,40.5467,-74.4636,United States,US,USA,New Jersey,,60602.0,1840081697
14262,Clay,Clay,43.1808,-76.1954,United States,US,USA,New York,,60464.0,1840057989
14271,Des Plaines,Des Plaines,42.0345,-87.9008,United States,US,USA,Illinois,,60413.0,1840007032
14291,Sanford,Sanford,28.7891,-81.2757,United States,US,USA,Florida,,60215.0,1840015958
14301,Huntersville,Huntersville,35.406,-80.8716,United States,US,USA,North Carolina,,60166.0,1840016349
14306,Euless,Euless,32.8508,-97.08,United States,US,USA,Texas,,60134.0,1840020693
14341,Hamburg,Hamburg,42.7394,-78.8581,United States,US,USA,New York,,59764.0,1840004385
14345,Richland,Richland,46.2824,-119.2939,United States,US,USA,Washington,,59718.0,1840019889
14351,Santee,Santee,32.8554,-116.9851,United States,US,USA,California,,59679.0,1840021992
14374,Manchester,Manchester,41.7753,-72.5242,United States,US,USA,Connecticut,,59452.0,1840035273
14389,Kokomo,Kokomo,40.464,-86.1277,United States,US,USA,Indiana,,59263.0,1840013844
14417,Taunton,Taunton,41.9036,-71.0943,United States,US,USA,Massachusetts,,59076.0,1840003220
14420,St. Clair Shores,St. Clair Shores,42.4925,-82.8961,United States,US,USA,Michigan,,59046.0,1840003093
14423,Towson,Towson,39.3944,-76.619,United States,US,USA,Maryland,,59014.0,1840005695
14439,Caldwell,Caldwell,43.6453,-116.6594,United States,US,USA,Idaho,,58872.0,1840018641
14458,Orland Park,Orland Park,41.6075,-87.8619,United States,US,USA,Illinois,,58622.0,1840011310
14463,Stonecrest,Stonecrest,33.6842,-84.1372,United States,US,USA,Georgia,,58602.0,1840029466
14476,Palm Beach Gardens,Palm Beach Gardens,26.8466,-80.1679,United States,US,USA,Florida,,58482.0,1840015125
14486,Royal Oak,Royal Oak,42.5084,-83.1539,United States,US,USA,Michigan,,58368.0,1840002430
14502,Blue Springs,Blue Springs,39.0124,-94.2721,United States,US,USA,Missouri,,58265.0,1840007396
14505,Shoreline,Shoreline,47.7564,-122.3426,United States,US,USA,Washington,,58213.0,1840021118
14516,Midwest City,Midwest City,35.463,-97.371,United States,US,USA,Oklahoma,,58146.0,1840020425
14521,Abington,Abington,40.1108,-75.1146,United States,US,USA,Pennsylvania,,58131.0,1840035369
14524,Bowie,Bowie,38.9549,-76.7406,United States,US,USA,Maryland,,58113.0,1840005970
14525,Jackson,Jackson,40.098,-74.3578,United States,US,USA,New Jersey,,58101.0,1840081610
14530,Apex,Apex,35.7237,-78.8743,United States,US,USA,North Carolina,,58066.0,1840015355
14564,Queen Creek,Queen Creek,33.2454,-111.6173,United States,US,USA,Arizona,,57728.0,1840021944
14571,Leander,Leander,30.5728,-97.8618,United States,US,USA,Texas,,57696.0,1840020877
14576,Bartlett,Bartlett,35.2337,-89.8195,United States,US,USA,Tennessee,,57639.0,1840013472
14578,St. Cloud,St. Cloud,28.2363,-81.2779,United States,US,USA,Florida,,57610.0,1840015971
14587,Kettering,Kettering,39.6956,-84.1494,United States,US,USA,Ohio,,57503.0,1840003783
14614,Parker,Parker,39.5084,-104.7753,United States,US,USA,Colorado,,57311.0,1840022454
14617,St. Peters,St. Peters,38.7825,-90.6061,United States,US,USA,Missouri,,57289.0,1840009721
14624,Weymouth,Weymouth,42.1981,-70.9466,United States,US,USA,Massachusetts,,57217.0,1840132442
14639,Maricopa,Maricopa,33.0408,-112.0011,United States,US,USA,Arizona,,57075.0,1840020629
14677,Lenexa,Lenexa,38.9609,-94.8018,United States,US,USA,Kansas,,56755.0,1840001639
14683,Highland,Highland,34.1113,-117.165,United States,US,USA,California,,56733.0,1840020405
14708,Mount Prospect,Mount Prospect,42.0641,-87.9375,United States,US,USA,Illinois,,56510.0,1840011300
14709,Lake Havasu City,Lake Havasu City,34.5006,-114.3113,United States,US,USA,Arizona,,56510.0,1840021044
14759,Union,Union,42.1258,-76.0329,United States,US,USA,New York,,56047.0,1840058557
14762,Tinley Park,Tinley Park,41.567,-87.8049,United States,US,USA,Illinois,,55988.0,1840011331
14777,Parsippany-Troy Hills,Parsippany-Troy Hills,40.8601,-74.4237,United States,US,USA,New Jersey,,55848.0,1840081736
14793,DeSoto,DeSoto,32.5992,-96.8633,United States,US,USA,Texas,,55761.0,1840019441
14808,Chicopee,Chicopee,42.1764,-72.5719,United States,US,USA,Massachusetts,,55636.0,1840000462
14819,Madison,Madison,34.7114,-86.7626,United States,US,USA,Alabama,,55551.0,1840015524
14826,West Haven,West Haven,41.2739,-72.9672,United States,US,USA,Connecticut,,55518.0,1840004852
14834,Smyrna,Smyrna,33.8633,-84.5168,United States,US,USA,Georgia,,55460.0,1840015634
14839,Wylie,Wylie,33.0362,-96.5161,United States,US,USA,Texas,,55426.0,1840022018
14847,Diamond Bar,Diamond Bar,33.9992,-117.8161,United States,US,USA,California,,55339.0,1840019244
14858,Apple Valley,Apple Valley,44.7457,-93.2004,United States,US,USA,Minnesota,,55237.0,1840006768
14895,Bradenton,Bradenton,27.4901,-82.5757,United States,US,USA,Florida,,54918.0,1840014173
14897,Brookhaven,Brookhaven,33.8743,-84.3314,United States,US,USA,Georgia,,54902.0,1840029224
14901,Wayne,Wayne,40.9481,-74.2453,United States,US,USA,New Jersey,,54880.0,1840081808
14905,Hacienda Heights,Hacienda Heights,33.997,-117.9727,United States,US,USA,California,,54841.0,1840017921
14911,Manhattan,Manhattan,39.1886,-96.6048,United States,US,USA,Kansas,,54794.0,1840001589
14918,Tigard,Tigard,45.4237,-122.7845,United States,US,USA,Oregon,,54750.0,1840021206
14969,Yucaipa,Yucaipa,34.0336,-117.0429,United States,US,USA,California,,54312.0,1840021732
14970,Bristol,Bristol,40.1216,-74.8667,United States,US,USA,Pennsylvania,,54309.0,1840001318
14983,Peabody,Peabody,42.5335,-70.9725,United States,US,USA,Massachusetts,,54200.0,1840000414
14992,Southaven,Southaven,34.9514,-89.9786,United States,US,USA,Mississippi,,54141.0,1840015519
14993,Apopka,Apopka,28.7015,-81.5316,United States,US,USA,Florida,,54110.0,1840014093
15005,Horizon West,Horizon West,28.4417,-81.6146,United States,US,USA,Florida,,54038.0,1840038926
15007,Millcreek,Millcreek,42.0859,-80.1194,United States,US,USA,Pennsylvania,,54022.0,1840143176
15015,Severn,Severn,39.1355,-76.6956,United States,US,USA,Maryland,,53955.0,1840005925
15029,Colton,Colton,34.0538,-117.3255,United States,US,USA,California,,53894.0,1840019120
15031,Kentwood,Kentwood,42.8852,-85.5926,United States,US,USA,Michigan,,53884.0,1840002930
15042,Minnetonka,Minnetonka,44.9322,-93.4598,United States,US,USA,Minnesota,,53809.0,1840007831
15045,Wheaton,Wheaton,41.8561,-88.1085,United States,US,USA,Illinois,,53762.0,1840010166
15067,West Sacramento,West Sacramento,38.5557,-121.5505,United States,US,USA,California,,53589.0,1840021483
15077,Casa Grande,Casa Grande,32.9069,-111.7624,United States,US,USA,Arizona,,53488.0,1840019364
15089,Normal,Normal,40.5217,-88.9884,United States,US,USA,Illinois,,53446.0,1840009401
15101,Howell,Howell,40.1819,-74.1976,United States,US,USA,New Jersey,,53304.0,1840081644
15102,San Jacinto,San Jacinto,33.797,-116.9916,United States,US,USA,California,,53299.0,1840021936
15115,Novato,Novato,38.092,-122.5575,United States,US,USA,California,,53214.0,1840020260
15124,Pinellas Park,Pinellas Park,27.8589,-82.7078,United States,US,USA,Florida,,53130.0,1840015112
15129,Galveston,Galveston,29.2484,-94.8913,United States,US,USA,Texas,,53092.0,1840020970
15130,Edina,Edina,44.8914,-93.3602,United States,US,USA,Minnesota,,53059.0,1840007822
15146,Lower Paxton,Lower Paxton,40.3183,-76.7983,United States,US,USA,Pennsylvania,,52925.0,1840149541
15155,Herriman,Herriman,40.4899,-112.017,United States,US,USA,Utah,,52860.0,1840020155
15158,Elyria,Elyria,41.376,-82.106,United States,US,USA,Ohio,,52853.0,1840000643
15172,Grand Island,Grand Island,40.9218,-98.3586,United States,US,USA,Nebraska,,52755.0,1840000956
15198,Lacey,Lacey,47.0462,-122.7933,United States,US,USA,Washington,,52572.0,1840019866
15201,Bentonville,Bentonville,36.3547,-94.2305,United States,US,USA,Arkansas,,52565.0,1840013319
15204,Methuen Town,Methuen Town,42.734,-71.1889,United States,US,USA,Massachusetts,,52536.0,1840031195
15214,Glendora,Glendora,34.1449,-117.8467,United States,US,USA,California,,52458.0,1840020484
15218,Smyrna,Smyrna,35.9687,-86.5264,United States,US,USA,Tennessee,,52401.0,1840017758
15221,Florissant,Florissant,38.7996,-90.3269,United States,US,USA,Missouri,,52382.0,1840008586
